"","date","location","continent","total_deaths_per_million","new_deaths","total_vaccinations","people_fully_vaccinated","people_vaccinated","total_tests_per_thousand","gdp_per_capita","extreme_poverty","smoker_total","male_smokers","female_smokers","population","population_density","stringency_index","diabetes_prevalence"
"571",2021-01-28,"Bulgaria","Europe",1301.066,29,37636,10883,26753,197.079,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"572",2021-01-29,"Bulgaria","Europe",1306.14,35,40805,12949,27856,198.862,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"573",2021-01-30,"Bulgaria","Europe",1309.04,20,41020,13063,27957,200.832,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"574",2021-01-31,"Bulgaria","Europe",1311.505,17,41125,13084,28041,201.489,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"575",2021-02-01,"Bulgaria","Europe",1325.57,97,42634,13656,28978,201.773,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"576",2021-02-02,"Bulgaria","Europe",1330.79,36,45917,15100,30817,203.451,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"577",2021-02-03,"Bulgaria","Europe",1336.59,40,50124,16433,33691,205.111,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"578",2021-02-04,"Bulgaria","Europe",1344.42,54,54025,17096,36929,206.543,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"579",2021-02-05,"Bulgaria","Europe",1348.77,30,56860,17392,39468,208.071,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"580",2021-02-08,"Bulgaria","Europe",1365.88,89,58888,17481,41407,211.095,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"581",2021-02-11,"Bulgaria","Europe",1386.324,34,71123,19688,51435,216.174,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"582",2021-02-12,"Bulgaria","Europe",1391.109,33,74694,20571,54123,217.887,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"583",2021-02-14,"Bulgaria","Europe",1395.459,16,75388,20698,54690,220.452,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"584",2021-02-15,"Bulgaria","Europe",1402.274,47,77436,21323,56113,220.721,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"585",2021-02-16,"Bulgaria","Europe",1406.914,32,81338,22776,58562,222.328,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"586",2021-02-17,"Bulgaria","Europe",1412.859,41,85920,24107,61813,224.011,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"587",2021-02-18,"Bulgaria","Europe",1418.949,42,90514,25441,65073,225.684,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"588",2021-02-19,"Bulgaria","Europe",1424.024,35,104268,26750,77518,227.268,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"589",2021-02-20,"Bulgaria","Europe",1426.634,18,108356,26923,81433,229.197,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"590",2021-02-21,"Bulgaria","Europe",1428.809,15,119354,26973,92381,230.023,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"591",2021-02-22,"Bulgaria","Europe",1440.263,79,131063,27952,103111,230.427,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"592",2021-02-23,"Bulgaria","Europe",1446.788,45,148226,29677,118549,232.413,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"593",2021-02-24,"Bulgaria","Europe",1453.748,48,168462,32008,136454,234.301,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"594",2021-02-25,"Bulgaria","Europe",1461.433,53,188512,34719,153793,236.047,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"595",2021-02-26,"Bulgaria","Europe",1468.538,49,204439,37181,167258,237.88,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"596",2021-02-27,"Bulgaria","Europe",1474.193,39,209760,37367,172393,239.866,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"597",2021-02-28,"Bulgaria","Europe",1477.673,24,212445,37379,175066,241.088,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"598",2021-03-01,"Bulgaria","Europe",1494.638,117,223539,38775,184764,241.455,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"599",2021-03-02,"Bulgaria","Europe",1506.672,83,243772,41525,202247,243.802,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"600",2021-03-03,"Bulgaria","Europe",1509.862,22,248169,41873,206296,245.909,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"601",2021-03-04,"Bulgaria","Europe",1523.347,93,268544,46712,221832,246.802,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"602",2021-03-05,"Bulgaria","Europe",1532.772,65,284464,49938,234526,248.567,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"603",2021-03-06,"Bulgaria","Europe",1535.962,22,287118,50051,237067,251.012,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"604",2021-03-07,"Bulgaria","Europe",1539.007,21,288631,50056,238575,252.53,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"605",2021-03-08,"Bulgaria","Europe",1560.757,150,294132,50653,243479,252.961,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"606",2021-03-12,"Bulgaria","Europe",1623.396,102,336660,57336,279324,262.413,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"607",2021-03-15,"Bulgaria","Europe",1663.415,187,341707,59994,281713,266.979,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"608",2021-03-19,"Bulgaria","Europe",1730.114,115,362721,69545,293176,277.752,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"609",2021-03-22,"Bulgaria","Europe",1767.234,169,376370,73853,302517,282.801,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,61.11,5.81
"610",2021-03-23,"Bulgaria","Europe",1784.488,119,388805,78390,310415,285.528,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,61.11,5.81
"611",2021-03-25,"Bulgaria","Europe",1814.213,99,415601,83134,332467,290.89,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,61.11,5.81
"612",2021-03-26,"Bulgaria","Europe",1827.118,89,430228,87108,343120,293.475,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,61.11,5.81
"613",2021-03-27,"Bulgaria","Europe",1834.223,49,434158,87766,346392,296.169,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,61.11,5.81
"614",2021-03-28,"Bulgaria","Europe",1842.922,60,436541,88214,348327,297.899,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,61.11,5.81
"615",2021-03-29,"Bulgaria","Europe",1872.357,203,445547,90327,355220,298.493,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,61.11,5.81
"616",2021-03-30,"Bulgaria","Europe",1894.832,155,458731,93081,365650,301.31,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,61.11,5.81
"617",2021-03-31,"Bulgaria","Europe",1913.536,129,472443,95003,377440,304.267,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,61.11,5.81
"618",2021-04-01,"Bulgaria","Europe",1930.356,116,486002,97407,388595,306.862,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"619",2021-04-02,"Bulgaria","Europe",1948.481,125,498085,99882,398203,309.544,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"620",2021-04-03,"Bulgaria","Europe",1958.486,69,502078,100564,401514,312.532,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"621",2021-04-04,"Bulgaria","Europe",1970.375,82,503570,100877,402693,314.076,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"622",2021-04-05,"Bulgaria","Europe",1998.94,197,510049,102427,407622,314.67,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"623",2021-04-06,"Bulgaria","Europe",1998.94,0,519635,104845,414790,317.46,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"624",2021-04-07,"Bulgaria","Europe",2034.9,248,533453,107747,425706,319.984,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"625",2021-04-08,"Bulgaria","Europe",2054.619,136,552516,110077,442439,322.552,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"626",2021-04-09,"Bulgaria","Europe",2074.629,138,567396,112685,454711,324.883,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"627",2021-04-10,"Bulgaria","Europe",2080.864,43,571062,112978,458084,327.341,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"628",2021-04-11,"Bulgaria","Europe",2090.579,67,572662,113253,459409,328.663,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"629",2021-04-12,"Bulgaria","Europe",2119.723,201,579992,114644,465348,329.193,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"630",2021-04-13,"Bulgaria","Europe",2138.138,127,590495,116423,474072,331.715,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"631",2021-04-14,"Bulgaria","Europe",2156.263,125,605377,119879,485498,334.07,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"632",2021-04-15,"Bulgaria","Europe",2171.922,108,620375,123381,496994,336.288,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"633",2021-04-16,"Bulgaria","Europe",2189.467,121,634129,126884,507245,338.421,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"634",2021-04-19,"Bulgaria","Europe",2234.707,217,645486,131069,514417,342.495,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"635",2021-04-20,"Bulgaria","Europe",2250.076,106,657333,135377,521956,344.808,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"636",2021-04-21,"Bulgaria","Europe",2264.576,100,676501,143185,533316,346.802,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"637",2021-04-22,"Bulgaria","Europe",2264.576,0,698517,151817,546700,348.858,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,53.7,5.81
"638",2021-04-23,"Bulgaria","Europe",2294.736,208,716940,160221,556719,350.805,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"639",2021-04-24,"Bulgaria","Europe",2299.521,33,721170,162765,558405,352.959,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"640",2021-04-25,"Bulgaria","Europe",2306.48,48,723240,163966,559274,354.045,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"641",2021-04-26,"Bulgaria","Europe",2334.61,194,734150,169868,564282,354.836,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"642",2021-04-27,"Bulgaria","Europe",2346.355,81,750899,177975,572924,356.868,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"643",2021-04-28,"Bulgaria","Europe",2360.275,96,776254,190535,585719,359.479,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"644",2021-04-29,"Bulgaria","Europe",2373.324,90,803176,207667,595509,361.515,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"645",2021-04-30,"Bulgaria","Europe",2377.819,31,815463,213354,602109,363.872,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"646",2021-05-01,"Bulgaria","Europe",2384.344,45,821218,215074,606144,365.157,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"647",2021-05-02,"Bulgaria","Europe",2391.304,48,824623,216195,608428,366.184,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"648",2021-05-03,"Bulgaria","Europe",2399.424,56,833510,219833,613677,366.648,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"649",2021-05-04,"Bulgaria","Europe",2408.269,61,844643,225387,619256,367.623,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"650",2021-05-05,"Bulgaria","Europe",2432.049,164,877124,251202,625922,368.522,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"651",2021-05-06,"Bulgaria","Europe",2435.964,27,884254,254505,629749,370.688,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"652",2021-05-07,"Bulgaria","Europe",2448.433,86,922371,283903,638468,371.518,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"653",2021-05-08,"Bulgaria","Europe",2450.753,16,932419,289612,642807,373.693,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"654",2021-05-09,"Bulgaria","Europe",2454.668,27,938064,291996,646068,374.781,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"655",2021-05-10,"Bulgaria","Europe",2471.488,116,963539,311845,651694,375.629,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"656",2021-05-11,"Bulgaria","Europe",2480.043,59,999287,338083,661204,378.006,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"657",2021-05-12,"Bulgaria","Europe",2486.713,46,1035763,362322,673441,379.921,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"658",2021-05-13,"Bulgaria","Europe",2493.093,44,1073523,387980,685543,381.526,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"659",2021-05-14,"Bulgaria","Europe",2500.198,49,1106760,409394,697366,383.157,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"660",2021-05-15,"Bulgaria","Europe",2501.213,7,1113351,413148,700203,385.204,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"661",2021-05-16,"Bulgaria","Europe",2502.518,9,1116741,414729,702012,386.26,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"662",2021-05-17,"Bulgaria","Europe",2514.697,84,1134977,425971,709006,386.885,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"663",2021-05-18,"Bulgaria","Europe",2519.917,36,1161048,440924,720124,389.278,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"664",2021-05-19,"Bulgaria","Europe",2525.282,37,1191397,458248,733149,391.278,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"665",2021-05-20,"Bulgaria","Europe",2529.777,31,1225601,479476,746125,392.881,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,50.93,5.81
"666",2021-05-21,"Bulgaria","Europe",2533.692,27,1250667,494466,756201,394.79,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"667",2021-05-22,"Bulgaria","Europe",2535.577,13,1257015,498665,758350,396.887,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"668",2021-05-23,"Bulgaria","Europe",2536.882,9,1260683,501053,759630,397.753,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"669",2021-05-24,"Bulgaria","Europe",2539.347,17,1265855,504932,760923,398.727,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"670",2021-05-25,"Bulgaria","Europe",2549.207,68,1282717,515963,766754,399.391,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"671",2021-05-26,"Bulgaria","Europe",2554.427,36,1303575,526486,777089,401.392,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"672",2021-05-27,"Bulgaria","Europe",2557.327,20,1321786,533791,787995,403.403,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"673",2021-05-28,"Bulgaria","Europe",2559.502,15,1341130,544303,796827,405.312,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"674",2021-05-29,"Bulgaria","Europe",2560.227,5,1348204,548911,799293,407.27,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"675",2021-05-30,"Bulgaria","Europe",2560.952,5,1353249,552185,801064,408.412,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"676",2021-05-31,"Bulgaria","Europe",2566.462,38,1365923,560385,805538,409.033,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,48.15,5.81
"677",2021-06-01,"Bulgaria","Europe",2570.232,26,1383971,571899,812072,411.495,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"678",2021-06-02,"Bulgaria","Europe",2573.276,21,1405952,586620,819332,413.419,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"679",2021-06-03,"Bulgaria","Europe",2579.801,45,1429105,601402,827703,415.16,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"680",2021-06-04,"Bulgaria","Europe",2582.411,18,1450850,616035,834815,417.378,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"681",2021-06-05,"Bulgaria","Europe",2582.846,3,1456841,619684,837157,419.447,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"682",2021-06-06,"Bulgaria","Europe",2583.861,7,1464251,624140,840111,420.366,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"683",2021-06-07,"Bulgaria","Europe",2588.791,34,1478774,634291,844483,421.178,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"684",2021-06-08,"Bulgaria","Europe",2589.661,6,1500534,648541,851993,423.123,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"685",2021-06-09,"Bulgaria","Europe",2591.401,12,1524541,664534,860007,425.293,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"686",2021-06-10,"Bulgaria","Europe",2593.576,15,1548304,680431,867873,426.731,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"687",2021-06-11,"Bulgaria","Europe",2594.446,6,1568793,694336,874457,428.803,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"688",2021-06-12,"Bulgaria","Europe",2595.171,5,1573761,697147,876614,430.734,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"689",2021-06-13,"Bulgaria","Europe",2595.461,2,1577024,698734,878290,431.94,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"690",2021-06-14,"Bulgaria","Europe",2597.636,15,1586678,704409,882269,432.437,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"691",2021-06-15,"Bulgaria","Europe",2600.101,17,1602136,713244,888892,435.026,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"692",2021-06-16,"Bulgaria","Europe",2603.726,25,1619744,724218,895526,436.94,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"693",2021-06-17,"Bulgaria","Europe",2607.061,23,1637956,735898,902058,438.704,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"694",2021-06-18,"Bulgaria","Europe",2608.076,7,1653186,745572,907614,440.686,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"695",2021-06-19,"Bulgaria","Europe",2608.366,2,1657042,747471,909571,442.827,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"696",2021-06-20,"Bulgaria","Europe",2608.511,1,1660175,748826,911349,444.051,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"697",2021-06-21,"Bulgaria","Europe",2609.961,10,1668677,753375,915302,444.651,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"698",2021-06-22,"Bulgaria","Europe",2611.121,8,1681399,759962,921437,446.981,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,62.96,5.81
"699",2021-06-23,"Bulgaria","Europe",2611.846,5,1695298,767723,927575,448.598,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"700",2021-06-24,"Bulgaria","Europe",2613.151,9,1709510,776172,933338,450.683,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"701",2021-06-25,"Bulgaria","Europe",2613.731,4,1721790,783393,938397,452.081,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"702",2021-06-26,"Bulgaria","Europe",2613.876,1,1724896,784995,939901,454.248,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"703",2021-06-27,"Bulgaria","Europe",2613.876,0,1727616,786336,941280,455.19,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"704",2021-06-28,"Bulgaria","Europe",2615.761,13,1735675,790971,944704,455.613,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"705",2021-06-29,"Bulgaria","Europe",2617.066,9,1748265,798053,950212,458.518,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"706",2021-06-30,"Bulgaria","Europe",2618.806,12,1761277,805473,955804,460.994,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"707",2021-07-01,"Bulgaria","Europe",2619.676,6,1773581,812175,961406,462.949,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"708",2021-07-02,"Bulgaria","Europe",2621.996,16,1785306,818364,966942,464.968,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"709",2021-07-03,"Bulgaria","Europe",2622.141,1,1788904,819980,968924,467.311,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"710",2021-07-04,"Bulgaria","Europe",2622.141,0,1791061,820975,970086,468.742,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"711",2021-07-05,"Bulgaria","Europe",2628.086,41,1798875,824470,974405,469.307,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"712",2021-07-06,"Bulgaria","Europe",2628.376,2,1810576,830261,980315,472.159,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"713",2021-07-07,"Bulgaria","Europe",2628.666,2,1823403,836153,987250,474.203,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"714",2021-07-08,"Bulgaria","Europe",2629.391,5,1835681,841794,993887,475.981,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"715",2021-07-09,"Bulgaria","Europe",2629.971,4,1847225,846858,1000367,477.802,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"716",2021-07-10,"Bulgaria","Europe",2630.261,2,1850490,847999,1002491,480.031,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"717",2021-07-11,"Bulgaria","Europe",2630.261,0,1852583,848792,1003791,481.642,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"718",2021-07-12,"Bulgaria","Europe",2630.841,4,1860993,852420,1008573,482.51,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"719",2021-07-27,"Bulgaria","Europe",2639.395,4,1988805,977165,1011640,513.697,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"720",2021-07-30,"Bulgaria","Europe",2640.555,3,2024943,998088,1026855,520.425,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,42.59,5.81
"721",2021-08-03,"Bulgaria","Europe",2642.585,3,2050991,1013254,1037737,529.966,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,20.37,5.81
"722",2021-08-06,"Bulgaria","Europe",2646.355,8,2088021,1034184,1053837,538.109,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,20.37,5.81
"723",2021-08-10,"Bulgaria","Europe",2651.72,10,2114510,1049156,1065354,547.41,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,20.37,5.81
"724",2021-08-13,"Bulgaria","Europe",2658.1,11,2149134,1069658,1079476,555.449,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,20.37,5.81
"725",2021-08-17,"Bulgaria","Europe",2667.235,19,2176168,1087102,1089066,566.002,18563.307,1.5,74.5,44.4,30.1,6896655,65.18,20.37,5.81
"726",2020-12-29,"Canada","North America",407.903,200,72285,1,72284,467.238,44017.591,0.5,28.6,16.6,12,38067913,4.037,70.83,7.37
"727",2020-12-30,"Canada","North America",411.107,122,85673,1,85672,469.272,44017.591,0.5,28.6,16.6,12,38067913,4.037,70.83,7.37
"728",2020-12-31,"Canada","North America",414.049,112,98642,1,98641,471.922,44017.591,0.5,28.6,16.6,12,38067913,4.037,70.83,7.37
"729",2021-01-01,"Canada","North America",415.205,44,105251,1,105250,475.404,44017.591,0.5,28.6,16.6,12,38067913,4.037,70.83,7.37
"730",2021-01-02,"Canada","North America",418.042,108,109919,1,109918,478.88,44017.591,0.5,28.6,16.6,12,38067913,4.037,70.83,7.37
"731",2021-01-03,"Canada","North America",420.459,92,115118,1,115117,481.838,44017.591,0.5,28.6,16.6,12,38067913,4.037,70.83,7.37
"732",2021-01-04,"Canada","North America",426.79,241,138715,1,138714,484.153,44017.591,0.5,28.6,16.6,12,38067913,4.037,70.83,7.37
"733",2021-01-05,"Canada","North America",430.52,142,156519,3,156516,486.345,44017.591,0.5,28.6,16.6,12,38067913,4.037,70.83,7.37
"734",2021-01-06,"Canada","North America",434.46,150,184594,442,184152,488.538,44017.591,0.5,28.6,16.6,12,38067913,4.037,73.61,7.37
